starttransfer,total
0.141652,0.228846
0.137328,0.225223
0.138659,0.224025
0.139004,0.224638
0.138636,0.246756
0.140485,0.228400
0.137860,0.223715
0.139196,0.225637
0.153405,0.238144
0.138214,0.224066
0.140978,0.229650
0.141569,0.227471
0.139191,0.246908
0.152483,0.238244
0.138114,0.224370
0.142236,0.230157
0.145609,0.236074
0.166948,0.252800
0.153163,0.238820
0.138306,0.224116
0.165599,0.252606
0.138054,0.224333
0.138657,0.224854
0.152664,0.237777
0.138309,0.223735
0.141428,0.229689
0.138430,0.224012
0.138529,0.225033
0.177817,0.261207
0.166179,0.249360
0.141500,0.230205
0.139517,0.225090
0.133679,0.215991
0.153567,0.244219
0.138740,0.222494
0.141034,0.228552
0.162079,0.243268
0.137562,0.227702
0.148488,0.232609
0.138692,0.224335
0.140873,0.228797
0.138704,0.224209
0.138120,0.223884
0.138871,0.225037
0.161394,0.244161
0.141088,0.228859
0.138201,0.224320
0.138177,0.224642
0.140296,0.227942
0.138443,0.223665
0.142251,0.230358
0.138134,0.223600
0.178839,0.260796
0.137520,0.223629
0.137506,0.223029
0.140456,0.228516
0.138574,0.228330
0.162734,0.248992
0.152198,0.238303
0.148004,0.234153
0.172245,0.258515
0.136652,0.222666
0.136937,0.223045
0.138160,0.224157
0.174704,0.260200
0.154354,0.241766
0.137993,0.223768
0.139093,0.248138
0.146080,0.231526
0.147969,0.230267
0.176044,0.258589
0.137187,0.221754
0.147722,0.234338
0.138416,0.223536
0.138946,0.224846
0.153822,0.271285
0.137394,0.222618
0.138957,0.226666
0.139848,0.226029
0.139045,0.225175
0.141316,0.229946
0.139172,0.225813
0.138879,0.227468
0.138087,0.255635
0.137566,0.223330
0.140977,0.229417
0.138379,0.224241
0.139294,0.225367
0.136962,0.223066
0.138121,0.224442
0.140698,0.229006
0.138625,0.254239
0.136602,0.222721
0.136959,0.219674
